Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4077.0,3,0,0,3,2,@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.
4078.0,3,0,3,0,1,"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private."
4079.0,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger
4080.0,3,0,3,0,1,@LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch &#128514;&#128557;
4082.0,9,1,8,0,1,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;
4083.0,3,0,0,3,2,@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?
4084.0,3,0,1,2,2,@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b
4085.0,3,0,3,0,1,@Luis3Baez belle bitch?
4086.0,3,0,2,1,1,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http://t.co/MH46XxNU0n
4087.0,3,0,2,1,1,@Lunatic_times omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat
4088.0,3,0,3,0,1,@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches
4089.0,3,1,2,0,1,"@LupeFiasco shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded."
4090.0,3,1,2,0,1,@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.
4091.0,3,1,2,0,1,@Lurk_God fag
4092.0,3,0,1,2,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man
4093.0,3,0,0,3,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.
4094.0,3,1,2,0,1,@Lvl_7_Eevee fake niggah! They fake!
4095.0,3,0,3,0,1,@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo
4096.0,3,0,3,0,1,@LynkinTheDog doesn't wife these bitches http://t.co/TVRCzo99oe
4097.0,3,0,0,3,2,"@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings."
4098.0,3,0,3,0,1,@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea
4099.0,3,1,2,0,1,@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?
4100.0,3,1,2,0,1,@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around
4101.0,3,0,3,0,1,@MARCO_naw_POLO Slutty ass dykes
4102.0,3,0,0,3,2,@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;
4103.0,3,0,3,0,1,@MFoani_24 nigga yes you do! Take me on a ride in that bitch pleaseee
4104.0,3,0,3,0,1,@MIKEB_IN_THE_D free world bitch
4106.0,3,0,3,0,1,@MIKEB_IN_THE_D rams are for fags
4107.0,3,0,3,0,1,"@MIKEB_IN_THE_D you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch"
4108.0,3,0,3,0,1,"@MIKEB_IN_THE_D you're still a free world bitch , don't deserve your 313 area code !"
4109.0,3,1,2,0,1,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch
4110.0,3,1,2,0,1,@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy
4111.0,3,0,3,0,1,@MOLLYx__ use coconut oil faggot
4112.0,3,0,3,0,1,@MONiiEROZAY this shit sorry than a hoe
4113.0,3,0,0,3,2,@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
4114.0,3,0,0,3,2,"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
4115.0,3,0,3,0,1,@MSoltan18 @KoredeB9 the witches took them hoe
4116.0,3,0,2,1,1,@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies
4117.0,3,0,3,0,1,@MTBornnard it's got good mojo for sure. Paybacks a bitch
4118.0,3,0,0,3,2,@M_A_Larson @SteveStreza You're saying zebras are goth?
4119.0,3,0,3,0,1,@M_Carbonaro Nice pussy.
4120.0,3,0,0,3,2,"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves"
4121.0,3,0,3,0,1,"@M_Talleywacker miss you ya fucker, send me a txt every now and again like ya used to all ill do the same ya twat :p"
4122.0,3,0,3,0,1,@M_Talleywacker yes. Touch my bitch? Get ya shit knocked
4123.0,3,0,3,0,1,@MacMiller lucky as bitch ft. Juicy J
4124.0,3,0,0,3,2,@Machell1123 i hope you get better soon! colds are for the birds
4125.0,3,1,2,0,1,@MackWop u aint bout it wop
4126.0,3,0,3,0,1,@MadameCrystalB stop calling her a bitch *crystal voice*
4127.0,3,0,3,0,1,@MadameCrystalB yes bitch. &#128528;&#128514;
4128.0,3,0,3,0,1,@MadameCurry_ what kind of hoe are you dressing up as?
4129.0,3,0,0,3,2,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af
4130.0,3,0,3,0,1,@MadeMyselfHER eeeeeeeee you got the hoes
4132.0,3,0,0,3,2,@MahNameIsJared be my guest. I want to be a bird I think
4133.0,3,0,3,0,1,@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch
4134.0,6,1,4,1,1,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch
4135.0,3,3,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby
4136.0,3,0,3,0,1,@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;
4137.0,3,1,2,0,1,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!
4138.0,3,0,2,1,1,@ManBearDrgn would be funnier if America and not pussy Canada.
4139.0,3,0,3,0,1,@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol
4140.0,3,0,3,0,1,@MannyPacquiao thank you for proving my bitch ass wrong tonight.
4141.0,3,0,3,0,1,@MarcSesslerNFL ya 5 games are you a retard?
4142.0,3,0,2,1,1,"@MarcSx9 lmaooo dj&#8217;s stranger danger, im just a coon."
4143.0,3,1,2,0,1,@Marcfoor4 @_Maniac_Mind_ Am not down with gay shit u better ask my bitch
4144.0,3,0,3,0,1,@Marcfoor4 bitch you can get to.
4145.0,3,1,2,0,1,@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up
4146.0,6,1,5,0,1,@Marco_SharkHoes hoe I'm at work til like 8
4147.0,3,0,3,0,1,@Marco_Spatula stop looking porn fag
4148.0,3,0,3,0,1,@Maria_DeAmor bitch I told you to hit me when you got back
4149.0,3,0,3,0,1,@Mariamyepii cuz bitches love cheesy
4150.0,3,2,1,0,0,@MarianCristinax you a fag b
4151.0,3,1,2,0,1,@MaricelaBela stop being bitchy bitch
4152.0,3,0,0,3,2,"@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eet,voor je t weet is t zebra of een aap"
4153.0,3,0,3,0,1,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...
4154.0,3,0,3,0,1,@MarioOlvera94 follow me bitch lol u too good to follow back ha ha
4156.0,3,0,1,2,2,@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??
4157.0,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!
4158.0,3,1,2,0,1,"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2"
4159.0,3,0,2,1,1,"@MarketWiseNick In many areas has that look, but need to see bean count-said it before, beans are a bitch-tend to do what you don't expect"
4160.0,3,0,3,0,1,@Marlin_FishyAss was like @SE__DoM had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried &#128514;
4161.0,3,1,2,0,1,"@Marlon_N_Gaines I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
4162.0,3,0,3,0,1,@MarsDaBlackman thats why the hoes love her...they can relate to being lonely &amp; depressed lol
4163.0,4,0,4,0,1,"@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it, but judging by there being a little girl in it, it's probably trash"
4164.0,3,0,3,0,1,@MarshallSOTS you tryna say I'm a pussy? Of course I'm tryna slam. I ain't no pussy duuuuuuu
4165.0,3,0,3,0,1,@MartyMard keep ya draws on hoe!!
4166.0,3,0,0,3,2,@Mathanugg You mean the one I colored with crayons isn't copacetic?
4167.0,3,3,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo
4168.0,3,0,0,3,2,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities"
4169.0,3,2,1,0,0,@Matt_Petrie22 geta Life faggot
4170.0,3,0,3,0,1,@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch
4171.0,3,0,3,0,1,@Mattyfatass pussy
4172.0,3,0,3,0,1,@Mattyfatass pussy shit
4173.0,3,0,3,0,1,"@Mawdern here it's a ""wtf dude are you fucking retarded"""
4174.0,3,0,3,0,1,@MaxDeLaCruz8 thx hoe
4175.0,3,1,2,0,1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies
4176.0,3,0,3,0,1,@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage
4177.0,3,1,2,0,1,"@Maxin_Betha yea, it looks fag-like"
4178.0,3,1,2,0,1,@Maxwell_Larsen @MicTorrance suck my dick you cunts
4179.0,3,0,3,0,1,@Maxwell_Larsen good bitch &#128527;
4180.0,3,3,0,0,0,@Maxwell_Larsen your a cunt
4182.0,7,0,0,7,2,@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field
4183.0,3,0,0,3,2,"@McLaffyTaffy ""The Yankees of football"" was the funniest part of your latest video. Sincerely, all of Pittsburgh."
4184.0,3,0,0,3,2,@McLaffyTaffy Reason #2 I didn't order a shirt: Taffy will know where I live and he would probably find me and stab me.
4185.0,3,0,0,3,2,@McSheeti means trash lol
4186.0,3,0,3,0,1,@McwilliamsBrett ayyy tell that bitch in your avi she needs fix a flat for dat flat ass&#128527;
4187.0,3,2,1,0,0,@McwilliamsBrett shut your legs hoe
4188.0,6,0,0,6,2,@Mdnate interested. Just wanted to see a better pic of the soles
4189.0,3,0,3,0,1,@Me_NOindirect bitch fuck you!! You cut off until I get my snacks from fat boys !
4190.0,3,0,2,1,1,@Me_NOindirect bitch stop harassing me!!!!!!!
4191.0,3,0,3,0,1,@MeecheBadass you killed that hoe
4192.0,3,0,3,0,1,@Meeeesh1395 @Ajbernal17 bitch im always out
4193.0,3,0,3,0,1,@Meeeesh1395 damn makin bitches jealous in reality &amp; Twitter/facebook. Prolly mad bc if her pic was posted it wouldnt be taken as a joke! &#128514;
4194.0,3,0,3,0,1,@Meeeesh1395 my fuckin mom is a bitch. Like she aint even payin for it. Dylan is and he said its fine.
4195.0,3,1,2,0,1,@MeekMill u really got these coons out here dreaming
4196.0,3,0,3,0,1,"@MeeshDC how is it fucked up, you fucking retard? condemning Ray Rice, yet supporting Chris Brown, who's a women abuser. that's logical?"
4197.0,3,0,3,0,1,@MelissaStetten Lovin' all the pussy pics
4198.0,3,3,0,0,0,@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!
4199.0,3,0,0,3,2,@MeowMariss i thought i was the ghetto word for babe
4200.0,3,1,2,0,1,@MergardOlivia &#128539;&#128539;&#128539; yaaaas bitch
4201.0,3,0,3,0,1,@Meshia_Tweets oh bitch you toooo far!
4202.0,3,0,3,0,1,@MethNotWeed bitch look homeless and u say meth not weed ur a fucking discrimination to American but enough of the bull shit what up fuk boy
4203.0,3,1,2,0,1,@MichaelFraughto haha faggot
4204.0,3,0,3,0,1,@MichaelGT03 little bitch
4205.0,3,0,2,1,1,@MichaelSafady only if you're a twat as well. Be not a twat my son.
4206.0,3,0,3,0,1,"@MichelleHarnois 
Dis bitch gots spunk!"
4207.0,3,1,2,0,1,@Michellelevin_ pussy
4208.0,3,0,3,0,1,@MichhelleAshley its the truth... We dont love these hoes &#128581;
4209.0,3,0,3,0,1,@MichhelleAshley up your ass you little twat*
4210.0,3,0,3,0,1,@MichhelleAshley who is this we..? I dont love hoes
4211.0,3,0,0,3,2,@Mick_Peddicord8 thank you again mick
4212.0,3,0,3,0,1,@MickalaBickham barely a rhyme dumb bitch
4213.0,3,0,3,0,1,@MickalaBickham bitch
4214.0,3,0,1,2,2,@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.
4215.0,3,0,3,0,1,@Midnight_Snacka @Nick_504_ wigga why the fuck r u in this conversation with yo stalking ass
4216.0,3,1,2,0,1,@Midnight_Snacka bitch I don't want yo fat ass following me hoe
4217.0,3,1,2,0,1,@Midnight_Snacka bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass
4218.0,3,0,3,0,1,"@Midnight_Snacka bitch when r u going to get ur round, I just fucking said this just proving my point"
4219.0,3,1,2,0,1,"@Midnight_Snacka bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu"
4220.0,3,0,3,0,1,@Midnight_Snacka now fuck that stfu shit how a bout u stop being a little bitch and get it round cuz u avoiding question u fucking scarry
4221.0,3,0,3,0,1,@Midnight_Snacka u calling me a pussy but u not bout shit fuck all this talking let's pop shit off then
4222.0,3,1,2,0,1,"@Midnight_Snacka wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie, and what u said made no sense go eat or something"
4223.0,3,0,3,0,1,@Mids_areForkids lmao im bein foreal fuck all them bitches like that!
4224.0,3,0,0,3,2,@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol
4225.0,3,0,2,1,1,@Mig_uel04 really telling me to call him boo.... Uhhh naw &#128581; you the niggah &amp; that's that &#128540;
4226.0,3,1,2,0,1,@Mightyy23 i don't FW that nigga he pussy
4227.0,3,0,3,0,1,@Mightyy23 well I for damn sure ain't putting on no pussy ass romo jersey
4228.0,6,2,4,0,1,@Mijo_LGI all I heard was I'm a bitch nigga
4229.0,9,0,9,0,1,@Mijo_LGI you're such a bitch
4230.0,3,0,0,3,2,@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
4231.0,3,1,2,0,1,@MikeDiggEm my phone was dead fag man
4232.0,3,0,0,3,2,"@MikeLuckas Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec."
4233.0,3,0,3,0,1,@MikeTattaglia happy birthday!! I hope the bitches got you something good
4234.0,3,1,2,0,1,"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!"
4235.0,3,0,3,0,1,@Mike_Stud so is my pussy
4236.0,3,0,3,0,1,@Mike_Stud touch my throbbing pussy
4237.0,3,0,0,3,2,@MikesGraffix @MalachiDupre all that trash talk and we win championships!!! You're boring me dude #NationalChamps
4238.0,3,0,3,0,1,@MikeyDJaro haha 1. I would go for the S 2. Those fag colors are reserved for @JoeyTaormina
4239.0,3,2,1,0,0,@MilesM_05 shut up coon.
4240.0,3,0,3,0,1,@MileyCyrus Has transformed to a bad bitch. She can get the D
4241.0,4,0,4,0,1,@MileyCyrus I want to suck your pussy
4242.0,3,0,3,0,1,@Miley_Highrus @Shylooooeee slap a bitch
4243.0,3,0,3,0,1,"@MilitaryTimes That's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again."
4244.0,3,0,0,3,2,@MillerCoors Thanks for the follow guys! I'm enjoying a cold yellow belly right now.
4245.0,3,2,1,0,0,@MillerLite I don't follow you because everything about your company is white trash.
4246.0,3,2,1,0,0,@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!
4247.0,3,2,1,0,0,@Mimistheone stop trolling me u creepy ass cracker!!!
4248.0,6,0,1,5,2,@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1
4249.0,3,0,3,0,1,@MirDinero ugly bitch cdfu http://t.co/dOkzmu8i0F
4250.0,3,0,0,3,2,@Miseducated411: Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...
4251.0,3,0,1,2,2,"@Misplaced_Momma 
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"
4252.0,3,2,1,0,0,"@Misplaced_Momma 
She be what we say in da hood white trash"
4253.0,3,2,0,1,0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"
4254.0,3,0,3,0,1,@MissBrionline @LanipopChicago @RealYdotGdot My mfn BIRTHDAY!!! Pink Champaign in dat bitch!!!
4255.0,3,1,2,0,1,"@MissCleoBB @RachelEReilly @brendonvbb12 it sucks rachels sister is such a snobby bitch n rach is so nice!!!!!cant stand elissa, so snutty"
4256.0,3,0,3,0,1,@MissJia sup nappy headed hoe you got quiet
4257.0,3,0,0,3,2,@MissMulgra Starts making monkey faces behind you
4258.0,4,0,1,3,2,@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?
4259.0,3,0,0,3,2,@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.
4260.0,3,0,0,3,2,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
4261.0,3,0,2,1,1,@Miss_Didi23 @LINDNLD @KLSouth shut up you nappy headed hoe
4262.0,3,0,3,0,1,@Missyy_J happy birthday bitch&#10084;&#65039;&#127881;
4263.0,3,0,3,0,1,"@MisterDimmadome 
spiked that bitch
damned nailed her down"
4264.0,3,0,1,2,2,@Misters206 You look like a monkey
4265.0,3,0,3,0,1,@MistressOfSham that area is a bitch regardless so I can imagine
4266.0,3,0,3,0,1,@MitchTierney @slings_x_arrows I ain't no lady bitch
4267.0,3,0,0,3,2,@MitchVorce sheeze a yellow bone
4268.0,3,0,3,0,1,@MizzCreme what that pussy do tho?
4269.0,3,1,2,0,1,@MmmPrexton lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......
4270.0,3,0,3,0,1,"@MobileSuitKwamz it is, we be thugging on these bitches too hard now days"
4271.0,6,0,6,0,1,@MoeEaseYaMind bitches crazy &#128553;&#128514;
4272.0,3,1,2,0,1,@MoenKiana I am working fag
4273.0,3,0,3,0,1,@MoenKiana fine walk bitch
4274.0,3,0,3,0,1,@Molly_m5462 better bitch!:)
4275.0,3,2,1,0,0,@Montea_Rollin @kayysavage I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;
4276.0,3,0,3,0,1,@Montea_Rollin @kayysavage bitch ion talk to 3 &#128514;&#128557; shit ion even talk to 1 can you even name 1 ? Lol
4277.0,3,0,3,0,1,@Montulos Lakers are trash
4278.0,3,2,1,0,0,@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype
4279.0,3,2,1,0,0,@MorbidMermaid do you work today niglet?
4280.0,3,0,3,0,1,@Morgaanita hahaha awe yea! Got a date with the baddest bitch around! &#128068;&#128299;&#128176;&#128076;&#10084;&#65039;
4281.0,3,0,3,0,1,@MorganSelae @YoungMoneyKem @Matty_Kem I got tits as big as a hoe so it evens out
4282.0,3,0,3,0,1,"@MorganSmith_20 @clint_dempsey @TRAEABN bitch you said you don't even like trae , fuckin poser!!"
4283.0,3,0,3,0,1,"@MorganSmith_20 he's a little bitch in general , fug Seattle"
4284.0,3,0,3,0,1,"@MorganSmith_20 ohhhhhh , I smell a challenge . USA vs USA next time I see ya bitch ass"
4285.0,3,0,3,0,1,@MorganSmith_20 peace my negro !
4286.0,3,0,3,0,1,"@MorganSmith_20 unfortunately you are correct sir , still eat shit and die though ....bitch :)"
4287.0,3,0,3,0,1,@Morgan_Savannah should have fucked that bitch up
4288.0,3,0,0,3,2,"@Morning_Joe If NBC has elected you to be a spokesman for NBC they are in a lot of trouble. I and friends will no longer watch NBC trash

1"
4289.0,3,0,2,1,1,"@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!"
